timestamp,solar_generation_kw,campus_load_kw,battery_soc_kwh,battery_charging_kw,battery_discharging_kw,grid_import_kw,ev_charging_load_kw,scenario
2024-03-12T12:45:00,84.49,37.55,34.57,12.95,0.0,0.0,33.99,charger_failure
2024-03-12T13:00:00,84.97,40.84,39.79,20.88,0.0,0.0,23.25,charger_failure
2024-03-12T13:15:00,73.78,39.86,39.99,0.78,0.0,0.0,33.14,charger_failure
2024-03-12T13:30:00,75.91,40.03,36.83,0.0,12.64,0,48.52,charger_failure
2024-03-12T13:45:00,72.5,37.88,36.82,0.0,0.02,0,34.64,charger_failure
2024-03-12T14:00:00,67.39,36.68,37.81,3.96,0.0,0.0,26.75,charger_failure
2024-03-12T14:15:00,62.27,37.43,39.9,8.35,0.0,0.0,16.49,charger_failure
2024-03-12T14:30:00,55.96,41.38,36.5,0.0,13.59,0,28.17,charger_failure
2024-03-12T14:45:00,56.27,39.74,30.24,0.0,25.04,0,41.57,charger_failure
2024-03-12T15:00:00,45.87,37.46,30.0,0.0,0.97,2.31,11.69,charger_failure
2024-03-12T15:15:00,46.34,37.89,30.0,0.0,0,10.33,18.78,charger_failure
2024-03-12T15:30:00,43.46,37.86,30.0,0.0,0,4.55,10.15,charger_failure
2024-03-12T15:45:00,34.69,35.88,30.0,0.0,0,18.92,18.92,charger_failure
2024-03-12T16:00:00,30.23,35.57,30.0,0.0,0,19.21,19.21,charger_failure
2024-03-12T16:15:00,26.89,37.14,30.0,0.0,0,34.96,34.96,charger_failure
2024-03-12T16:30:00,21.37,31.88,30.0,0.0,0,19.56,19.56,charger_failure
2024-03-12T16:45:00,17.13,34.84,30.0,0.0,0,39.38,39.38,charger_failure
2024-03-12T17:00:00,14.96,28.78,30.0,0.0,0,48.1,48.1,charger_failure
2024-03-12T17:15:00,13.41,37.32,30.0,0.0,0,23.26,23.26,charger_failure
2024-03-12T17:30:00,10.82,33.24,30.0,0.0,0,39.6,39.6,charger_failure
2024-03-12T17:45:00,8.86,30.59,30.0,0.0,0,18.21,18.21,charger_failure
2024-03-12T18:00:00,7.44,19.42,30.0,0.0,0,2.76,2.76,charger_failure
2024-03-12T18:15:00,5.76,20.64,30.0,0.0,0,14.85,14.85,charger_failure
2024-03-12T18:30:00,4.34,21.98,30.0,0.0,0,5.44,5.44,charger_failure
2024-03-12T18:45:00,3.48,18.49,30.0,0.0,0,1.11,1.11,charger_failure
2024-03-12T19:00:00,2.8,18.2,30.0,0.0,0,0.45,0.45,charger_failure
2024-03-12T19:15:00,0.0,19.98,30.0,0.0,0,1.73,1.73,charger_failure
2024-03-12T19:30:00,0.11,20.95,30.0,0.0,0,4.36,4.36,charger_failure
2024-03-12T19:45:00,0,21.64,30.0,0.0,0,2.92,2.92,charger_failure
2024-03-12T20:00:00,0.14,21.12,30.0,0.0,0,8.79,8.79,charger_failure
2024-03-12T20:15:00,0.0,17.38,30.0,0.0,0,11.48,11.48,charger_failure
2024-03-12T20:30:00,0,19.39,30.0,0.0,0,0.66,0.66,charger_failure
2024-03-12T20:45:00,0,19.63,30.0,0.0,0,0.45,0.45,charger_failure
2024-03-12T21:00:00,0.01,21.06,30.0,0.0,0,2.97,2.97,charger_failure
2024-03-12T21:15:00,0,20.97,30.0,0.0,0,2.61,2.61,charger_failure
2024-03-12T21:30:00,0.01,16.05,30.0,0.0,0,13.28,13.28,charger_failure
2024-03-12T21:45:00,0,19.71,30.0,0.0,0,10.78,10.78,charger_failure
2024-03-12T22:00:00,0,11.2,30.0,0.0,0,5.1,5.1,charger_failure
2024-03-12T22:15:00,0.15,12.44,30.0,0.0,0,8.32,8.32,charger_failure
2024-03-12T22:30:00,0,12.98,30.0,0.0,0,2.68,2.68,charger_failure
2024-03-12T22:45:00,0.01,9.33,30.0,0.0,0,0.32,0.32,charger_failure
2024-03-12T23:00:00,0,9.4,30.0,0.0,0,12.64,12.64,charger_failure
2024-03-12T23:15:00,0,10.34,30.0,0.0,0,13.66,13.66,charger_failure
2024-03-12T23:30:00,0.02,10.01,30.0,0.0,0,0.31,0.31,charger_failure
2024-03-12T23:45:00,0.04,12.38,30.0,0.0,0,10.16,10.16,charger_failure
2024-03-13T00:00:00,0.09,7.03,72.31,0.0,10.76,0,10.76,normal
2024-03-13T00:15:00,0,11.87,68.89,0.0,13.66,0,13.66,normal
2024-03-13T00:30:00,0,9.55,68.64,0.0,1.02,0,1.02,normal
2024-03-13T00:45:00,0,6.4,67.07,0.0,6.29,0,6.29,normal
2024-03-13T01:00:00,0.05,11.52,63.57,0.0,13.97,0,13.97,normal
2024-03-13T01:15:00,0,5,61.68,0.0,7.56,0,7.56,normal
2024-03-13T01:30:00,0,10.78,61.6,0.0,0.33,0,0.33,normal
2024-03-13T01:45:00,0,10.37,59.35,0.0,8.99,0,8.99,normal
2024-03-13T02:00:00,0,11.16,56.74,0.0,10.45,0,10.45,normal
2024-03-13T02:15:00,0.01,8.05,56.26,0.0,1.93,0,1.93,normal
2024-03-13T02:30:00,0.12,9.68,56.09,0.0,0.68,0,0.68,normal
2024-03-13T02:45:00,0,8.13,53.97,0.0,8.49,0,8.49,normal
2024-03-13T03:00:00,0,8.23,50.99,0.0,11.92,0,11.92,normal
2024-03-13T03:15:00,0,13.42,48.38,0.0,10.41,0,10.41,normal
2024-03-13T03:30:00,0,6.77,45.61,0.0,11.11,0,11.11,normal
2024-03-13T03:45:00,0.15,9.58,44.12,0.0,5.96,0,5.96,normal
2024-03-13T04:00:00,0,12.08,41.55,0.0,10.27,0,10.27,normal
2024-03-13T04:15:00,0,13.65,38.29,0.0,13.05,0,13.05,normal
2024-03-13T04:30:00,0.07,9.02,34.64,0.0,14.57,0,14.57,normal
2024-03-13T04:45:00,0.22,8.79,34.02,0.0,2.48,0,2.48,normal
2024-03-13T05:00:00,0.07,10.6,31.21,0.0,11.26,0,11.26,normal
2024-03-13T05:15:00,0.13,13.12,30.0,0.0,4.84,0.92,5.76,normal
2024-03-13T05:30:00,0.0,8.49,30.0,0.0,0,11.69,11.69,normal
2024-03-13T05:45:00,0.05,8.64,30.0,0.0,0,6.01,6.01,normal
2024-03-13T06:00:00,3.0,10.27,30.0,0.0,0,4.07,4.07,normal
2024-03-13T06:15:00,3.45,10.37,30.0,0.0,0,2.76,2.76,normal
2024-03-13T06:30:00,4.19,8.06,30.0,0.0,0,2.4,2.4,normal
2024-03-13T06:45:00,6.02,8.69,30.0,0.0,0,3.27,3.27,normal
2024-03-13T07:00:00,6.74,11.07,30.0,0.0,0,10.45,10.45,normal
2024-03-13T07:15:00,9.34,11.44,30.0,0.0,0,13.19,13.19,normal
2024-03-13T07:30:00,11.37,8.49,30.0,0.0,0,8.98,11.86,normal
2024-03-13T07:45:00,12.22,13.0,30.0,0.0,0,6.83,6.83,normal
2024-03-13T08:00:00,15.58,29.5,30.0,0.0,0,38.31,38.31,normal
2024-03-13T08:15:00,20.11,31.9,30.0,0.0,0,31.0,31.0,normal
2024-03-13T08:30:00,22.75,35.89,30.0,0.0,0,22.14,22.14,normal
2024-03-13T08:45:00,25.14,34.19,30.0,0.0,0,18.81,18.81,normal
2024-03-13T09:00:00,30.11,33.63,30.0,0.0,0,38.33,38.33,normal
2024-03-13T09:15:00,36.99,34.84,30.0,0.0,0,29.94,32.09,normal
2024-03-13T09:30:00,39.99,36.68,30.0,0.0,0,13.53,16.84,normal
2024-03-13T09:45:00,42.89,33.55,30.0,0.0,0,2.48,11.82,normal
2024-03-13T10:00:00,45.99,31.95,30.0,0.0,0,5.49,19.53,normal
2024-03-13T10:15:00,58.84,34.29,33.25,12.99,0.0,0.0,11.56,normal
2024-03-13T10:30:00,57.45,36.52,34.5,5.0,0.0,0.0,15.93,normal
2024-03-13T10:45:00,63.58,39.24,30.0,0.0,17.99,3.01,45.34,normal
2024-03-13T11:00:00,69.7,36.92,30.0,0.0,0,14.31,47.09,normal
2024-03-13T11:15:00,70.01,39.09,32.52,10.1,0.0,0.0,20.82,normal
2024-03-13T11:30:00,72.93,42.12,30.0,0.0,10.1,0.71,41.62,normal
2024-03-13T11:45:00,78.36,40.71,30.49,1.95,0.0,0.0,35.7,normal
2024-03-13T12:00:00,81.01,41.86,35.28,19.19,0.0,0.0,19.96,normal
2024-03-13T12:15:00,80.32,37.13,35.35,0.25,0.0,0.0,42.94,normal
2024-03-13T12:30:00,81.6,38.57,38.26,11.65,0.0,0.0,31.38,normal
2024-03-13T12:45:00,77.5,41.14,44.83,26.3,0.0,0.0,10.06,normal
2024-03-13T13:00:00,83.27,40.04,49.67,19.33,0.0,0.0,23.9,normal
2024-03-13T13:15:00,77.66,43.37,49.69,0.08,0.0,0.0,34.21,normal
2024-03-13T13:30:00,74.74,45.08,50.91,4.9,0.0,0.0,24.76,normal
2024-03-13T13:45:00,72.6,36.2,56.68,23.07,0.0,0.0,13.33,normal
2024-03-13T14:00:00,69.34,40.27,54.39,0.0,9.15,0,38.22,normal
2024-03-13T14:15:00,66.65,40.59,52.91,0.0,5.91,0,31.97,normal
2024-03-13T14:30:00,57.69,36.46,48.5,0.0,17.65,0,38.88,normal
2024-03-13T14:45:00,52.8,36.83,45.91,0.0,10.36,0,26.33,normal
2024-03-13T15:00:00,47.11,39.27,39.26,0.0,26.62,0,34.46,normal
2024-03-13T15:15:00,47.33,38.39,35.74,0.0,14.05,0,22.99,normal
2024-03-13T15:30:00,36.61,37.96,32.67,0.0,12.29,0,12.29,normal
2024-03-13T15:45:00,36.42,35.27,30.0,0.0,10.69,30.8,42.64,normal
2024-03-13T16:00:00,29.82,35.91,30.0,0.0,0,42.96,42.96,normal
2024-03-13T16:15:00,24.95,36.52,30.0,0.0,0,18.77,18.77,normal
2024-03-13T16:30:00,22.11,35.38,30.0,0.0,0,48.61,48.61,normal
2024-03-13T16:45:00,18.02,32.95,30.0,0.0,0,17.07,17.07,normal
2024-03-13T17:00:00,16.4,32.34,30.0,0.0,0,48.86,48.86,normal
2024-03-13T17:15:00,14.29,31.54,30.0,0.0,0,31.5,31.5,normal
2024-03-13T17:30:00,10.95,33.43,30.0,0.0,0,49.15,49.15,normal
2024-03-13T17:45:00,8.19,27.26,30.0,0.0,0,41.13,41.13,normal
2024-03-13T18:00:00,6.57,22.53,30.0,0.0,0,11.71,11.71,normal
2024-03-13T18:15:00,5.52,25.12,30.0,0.0,0,1.6,1.6,normal
2024-03-13T18:30:00,4.36,20.37,30.0,0.0,0,11.19,11.19,normal
2024-03-13T18:45:00,3.79,24.01,30.0,0.0,0,5.73,5.73,normal
2024-03-13T19:00:00,3.0,22.42,30.0,0.0,0,9.81,9.81,normal
2024-03-13T19:15:00,0.1,21.19,30.0,0.0,0,13.05,13.05,normal
2024-03-13T19:30:00,0.08,18.9,30.0,0.0,0,9.51,9.51,normal
2024-03-13T19:45:00,0,19.99,30.0,0.0,0,8.26,8.26,normal
2024-03-13T20:00:00,0,19.09,30.0,0.0,0,12.25,12.25,normal
2024-03-13T20:15:00,0.07,21.91,30.0,0.0,0,3.31,3.31,normal
2024-03-13T20:30:00,0.01,22.96,30.0,0.0,0,4.03,4.03,normal
2024-03-13T20:45:00,0,19.61,30.0,0.0,0,8.72,8.72,normal
2024-03-13T21:00:00,0,16.27,30.0,0.0,0,12.12,12.12,normal
2024-03-13T21:15:00,0,19.76,30.0,0.0,0,11.29,11.29,normal
2024-03-13T21:30:00,0.15,21.26,30.0,0.0,0,2.33,2.33,normal
2024-03-13T21:45:00,0,23.71,30.0,0.0,0,3.48,3.48,normal
2024-03-13T22:00:00,0.12,11.16,30.0,0.0,0,10.89,10.89,normal
2024-03-13T22:15:00,0,8.08,30.0,0.0,0,5.53,5.53,normal
2024-03-13T22:30:00,0,12.18,30.0,0.0,0,13.53,13.53,normal
2024-03-13T22:45:00,0.19,13.09,30.0,0.0,0,1.41,1.41,normal
2024-03-13T23:00:00,0,7.76,30.0,0.0,0,2.72,2.72,normal
2024-03-13T23:15:00,0.01,6.46,30.0,0.0,0,2.78,2.78,normal
2024-03-13T23:30:00,0.03,9.7,30.0,0.0,0,12.94,12.94,normal
2024-03-13T23:45:00,0,6.81,30.0,0.0,0,2.83,2.83,normal
